latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
25.764498,-80.196075,6.0,-18000,America/New_York,EST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),wind_speed_10m_max (km/h)
2014-10-10,28.5,26.0,27.0,2014-10-10T06:17,2014-10-10T17:58,0.00,22.7
2014-10-11,29.2,26.0,27.4,2014-10-11T06:17,2014-10-11T17:57,0.00,20.7
2014-10-12,28.9,26.1,27.3,2014-10-12T06:18,2014-10-12T17:56,0.00,19.1
2014-10-13,28.9,26.3,27.2,2014-10-13T06:18,2014-10-13T17:55,1.40,21.7
2014-10-14,29.5,26.0,27.5,2014-10-14T06:19,2014-10-14T17:54,0.20,19.7
2014-10-15,29.1,25.5,26.7,2014-10-15T06:19,2014-10-15T17:53,2.90,13.8
2014-10-16,27.6,22.9,25.3,2014-10-16T06:20,2014-10-16T17:52,0.00,19.7
2014-10-17,27.3,20.5,23.8,2014-10-17T06:20,2014-10-17T17:51,0.00,18.3
2014-10-18,28.5,21.2,25.2,2014-10-18T06:21,2014-10-18T17:50,0.00,12.4
2014-10-19,28.1,21.5,25.0,2014-10-19T06:21,2014-10-19T17:49,0.00,12.9
2014-10-20,29.2,25.2,26.8,2014-10-20T06:22,2014-10-20T17:48,0.00,15.3
2014-10-21,26.1,23.7,25.4,2014-10-21T06:22,2014-10-21T17:47,7.50,12.1
2014-10-22,26.8,23.5,25.2,2014-10-22T06:23,2014-10-22T17:47,4.50,8.1
2014-10-23,24.8,23.9,24.2,2014-10-23T06:23,2014-10-23T17:46,15.50,23.3
2014-10-24,25.5,24.1,24.8,2014-10-24T06:24,2014-10-24T17:45,8.30,29.0
2014-10-25,26.6,22.5,24.2,2014-10-25T06:25,2014-10-25T17:44,0.60,22.9
2014-10-26,26.4,21.5,23.7,2014-10-26T06:25,2014-10-26T17:43,0.00,21.7
2014-10-27,26.5,21.8,24.3,2014-10-27T06:26,2014-10-27T17:42,0.00,14.2
2014-10-28,27.6,24.1,25.5,2014-10-28T06:26,2014-10-28T17:42,0.00,16.8
2014-10-29,27.5,24.0,25.6,2014-10-29T06:27,2014-10-29T17:41,0.00,13.4
2014-10-30,27.8,21.3,24.7,2014-10-30T06:28,2014-10-30T17:40,0.00,9.3
2014-10-31,27.7,20.6,24.2,2014-10-31T06:28,2014-10-31T17:40,0.00,24.8
2014-11-01,25.1,15.5,20.5,2014-11-01T06:29,2014-11-01T17:39,0.00,28.2
2014-11-02,20.2,12.5,16.5,2014-11-02T06:29,2014-11-02T17:38,0.00,28.0
2014-11-03,23.5,17.6,21.0,2014-11-03T06:30,2014-11-03T17:38,0.00,29.3
2014-11-04,25.1,22.3,23.5,2014-11-04T06:31,2014-11-04T17:37,0.00,28.5
2014-11-05,25.7,23.0,23.9,2014-11-05T06:31,2014-11-05T17:36,1.80,28.9
2014-11-06,26.8,23.1,24.7,2014-11-06T06:32,2014-11-06T17:36,0.30,17.9
2014-11-07,26.9,21.4,23.7,2014-11-07T06:33,2014-11-07T17:35,0.50,13.1
2014-11-08,26.9,20.1,23.7,2014-11-08T06:33,2014-11-08T17:35,0.40,14.4
2014-11-09,25.8,21.0,22.7,2014-11-09T06:34,2014-11-09T17:34,15.40,19.1
2014-11-10,24.4,18.9,21.1,2014-11-10T06:35,2014-11-10T17:34,11.70,24.3
2014-11-11,25.5,17.9,21.3,2014-11-11T06:36,2014-11-11T17:33,0.00,15.3
2014-11-12,26.5,18.5,22.1,2014-11-12T06:36,2014-11-12T17:33,0.00,18.1
2014-11-13,26.5,21.1,23.4,2014-11-13T06:37,2014-11-13T17:32,0.30,16.2
2014-11-14,25.9,19.4,22.7,2014-11-14T06:38,2014-11-14T17:32,0.00,15.2
2014-11-15,25.8,19.8,22.9,2014-11-15T06:38,2014-11-15T17:31,0.00,16.8
2014-11-16,26.5,23.2,24.6,2014-11-16T06:39,2014-11-16T17:31,0.00,16.9
2014-11-17,28.4,24.0,25.9,2014-11-17T06:40,2014-11-17T17:31,1.00,24.9
2014-11-18,25.5,17.1,21.5,2014-11-18T06:41,2014-11-18T17:30,1.10,31.4
2014-11-19,20.8,17.5,19.3,2014-11-19T06:41,2014-11-19T17:30,11.40,32.9
2014-11-20,24.1,20.0,22.0,2014-11-20T06:42,2014-11-20T17:30,3.30,28.5
2014-11-21,23.2,21.8,22.6,2014-11-21T06:43,2014-11-21T17:30,9.30,37.2
2014-11-22,25.0,22.9,23.8,2014-11-22T06:43,2014-11-22T17:29,13.60,32.6
2014-11-23,26.7,24.5,25.5,2014-11-23T06:44,2014-11-23T17:29,0.60,25.9
2014-11-24,27.9,25.3,26.2,2014-11-24T06:45,2014-11-24T17:29,0.90,20.7
2014-11-25,27.5,25.0,26.1,2014-11-25T06:46,2014-11-25T17:29,0.60,26.4
2014-11-26,25.7,16.5,21.8,2014-11-26T06:46,2014-11-26T17:29,6.40,28.9
2014-11-27,21.1,14.4,17.7,2014-11-27T06:47,2014-11-27T17:29,0.00,27.1
2014-11-28,20.4,13.9,17.4,2014-11-28T06:48,2014-11-28T17:29,0.00,29.9
2014-11-29,22.6,16.4,20.1,2014-11-29T06:49,2014-11-29T17:29,0.00,23.6
2014-11-30,23.9,21.4,22.8,2014-11-30T06:49,2014-11-30T17:29,0.00,27.9
2014-12-01,24.6,21.6,23.2,2014-12-01T06:50,2014-12-01T17:29,2.20,28.7
2014-12-02,25.0,21.9,23.2,2014-12-02T06:51,2014-12-02T17:29,0.60,22.6
2014-12-03,25.2,21.9,23.4,2014-12-03T06:51,2014-12-03T17:29,0.90,25.2
2014-12-04,25.4,22.4,23.6,2014-12-04T06:52,2014-12-04T17:29,0.90,24.3
2014-12-05,25.6,22.5,23.7,2014-12-05T06:53,2014-12-05T17:29,1.10,21.6
2014-12-06,25.2,22.2,23.6,2014-12-06T06:54,2014-12-06T17:29,0.30,18.4
2014-12-07,25.3,20.2,22.4,2014-12-07T06:54,2014-12-07T17:29,0.40,21.7
2014-12-08,24.0,18.3,20.8,2014-12-08T06:55,2014-12-08T17:30,0.00,20.4
2014-12-09,19.4,16.0,17.8,2014-12-09T06:56,2014-12-09T17:30,0.00,21.4
2014-12-10,18.0,12.2,15.0,2014-12-10T06:56,2014-12-10T17:30,0.00,28.4
2014-12-11,19.3,11.3,15.7,2014-12-11T06:57,2014-12-11T17:30,0.00,11.2
2014-12-12,20.0,15.6,17.5,2014-12-12T06:57,2014-12-12T17:31,0.00,17.0
2014-12-13,22.6,15.4,18.7,2014-12-13T06:58,2014-12-13T17:31,0.00,21.7
2014-12-14,22.5,16.6,19.2,2014-12-14T06:59,2014-12-14T17:31,0.40,18.2
2014-12-15,23.5,16.4,19.9,2014-12-15T06:59,2014-12-15T17:32,0.00,12.0
2014-12-16,23.9,16.6,20.1,2014-12-16T07:00,2014-12-16T17:32,0.00,15.9
2014-12-17,25.4,16.4,20.6,2014-12-17T07:00,2014-12-17T17:32,0.00,12.5
2014-12-18,25.0,16.9,20.9,2014-12-18T07:01,2014-12-18T17:33,0.00,12.8
2014-12-19,24.5,17.1,20.7,2014-12-19T07:02,2014-12-19T17:33,0.00,13.0
2014-12-20,25.2,20.5,22.7,2014-12-20T07:02,2014-12-20T17:34,0.00,14.9
2014-12-21,25.6,21.5,23.4,2014-12-21T07:03,2014-12-21T17:34,0.00,15.0
2014-12-22,26.6,22.3,24.2,2014-12-22T07:03,2014-12-22T17:35,0.00,17.6
2014-12-23,26.4,23.2,24.4,2014-12-23T07:04,2014-12-23T17:35,0.00,24.9
2014-12-24,27.5,24.0,25.3,2014-12-24T07:04,2014-12-24T17:36,0.00,25.2
2014-12-25,23.9,21.2,22.8,2014-12-25T07:05,2014-12-25T17:36,3.50,23.6
2014-12-26,25.2,22.0,23.5,2014-12-26T07:05,2014-12-26T17:37,0.10,15.6
2014-12-27,25.9,22.4,24.0,2014-12-27T07:05,2014-12-27T17:38,0.00,10.4
2014-12-28,26.2,22.8,24.2,2014-12-28T07:06,2014-12-28T17:38,0.00,13.6
2014-12-29,26.5,23.0,24.4,2014-12-29T07:06,2014-12-29T17:39,0.30,21.0
2014-12-30,26.5,21.2,23.8,2014-12-30T07:06,2014-12-30T17:39,0.40,11.2
2014-12-31,25.8,22.5,23.8,2014-12-31T07:07,2014-12-31T17:40,0.80,11.7
2015-01-01,25.4,21.4,23.3,2015-01-01T07:07,2015-01-01T17:41,1.70,11.7
2015-01-02,26.5,23.0,24.4,2015-01-02T07:07,2015-01-02T17:41,0.20,18.0
2015-01-03,26.5,23.7,24.9,2015-01-03T07:07,2015-01-03T17:42,0.00,24.7
2015-01-04,26.6,23.6,24.8,2015-01-04T07:08,2015-01-04T17:43,0.30,24.4
2015-01-05,26.9,22.9,24.5,2015-01-05T07:08,2015-01-05T17:43,0.30,19.4
2015-01-06,26.5,22.9,24.3,2015-01-06T07:08,2015-01-06T17:44,0.60,17.2
2015-01-07,24.9,20.0,22.7,2015-01-07T07:08,2015-01-07T17:45,3.60,20.6
2015-01-08,21.0,15.6,18.5,2015-01-08T07:08,2015-01-08T17:45,0.00,33.9
2015-01-09,24.2,19.7,21.9,2015-01-09T07:08,2015-01-09T17:46,0.00,15.8
2015-01-10,23.6,17.6,20.8,2015-01-10T07:08,2015-01-10T17:47,0.50,24.2
2015-01-11,25.0,22.5,23.6,2015-01-11T07:09,2015-01-11T17:48,1.20,25.7
2015-01-12,24.7,22.5,23.7,2015-01-12T07:09,2015-01-12T17:49,5.70,24.1
2015-01-13,24.8,21.2,22.7,2015-01-13T07:09,2015-01-13T17:49,10.80,13.5
2015-01-14,24.6,20.8,22.2,2015-01-14T07:09,2015-01-14T17:50,0.40,20.6
2015-01-15,24.0,19.3,21.4,2015-01-15T07:09,2015-01-15T17:51,0.60,24.5
2015-01-16,20.8,17.8,19.3,2015-01-16T07:08,2015-01-16T17:52,0.00,24.5
2015-01-17,23.0,16.7,19.9,2015-01-17T07:08,2015-01-17T17:52,0.00,22.5
2015-01-18,24.1,18.9,21.4,2015-01-18T07:08,2015-01-18T17:53,0.10,16.6
2015-01-19,22.1,16.2,19.4,2015-01-19T07:08,2015-01-19T17:54,0.00,19.5
2015-01-20,22.9,19.7,21.2,2015-01-20T07:08,2015-01-20T17:55,0.20,14.7
2015-01-21,25.5,19.8,22.4,2015-01-21T07:08,2015-01-21T17:55,0.00,15.0
2015-01-22,25.0,21.5,23.0,2015-01-22T07:07,2015-01-22T17:56,0.20,17.7
2015-01-23,24.9,22.0,23.3,2015-01-23T07:07,2015-01-23T17:57,0.00,24.0
2015-01-24,24.6,16.4,22.0,2015-01-24T07:07,2015-01-24T17:58,1.80,31.3
2015-01-25,18.9,12.3,15.8,2015-01-25T07:07,2015-01-25T17:58,0.00,20.6
2015-01-26,23.1,14.5,18.5,2015-01-26T07:06,2015-01-26T17:59,0.30,36.1
2015-01-27,21.2,13.8,17.1,2015-01-27T07:06,2015-01-27T18:00,0.00,23.8
2015-01-28,19.5,13.9,16.8,2015-01-28T07:06,2015-01-28T18:01,0.00,27.2
2015-01-29,20.8,15.4,18.7,2015-01-29T07:05,2015-01-29T18:01,0.00,20.5
2015-01-30,23.4,17.0,20.1,2015-01-30T07:05,2015-01-30T18:02,0.00,13.6
2015-01-31,22.0,17.8,19.8,2015-01-31T07:04,2015-01-31T18:03,0.00,26.6
2015-02-01,22.9,19.8,21.3,2015-02-01T07:04,2015-02-01T18:04,0.00,23.9
2015-02-02,27.1,21.3,23.7,2015-02-02T07:03,2015-02-02T18:04,0.00,22.5
2015-02-03,23.8,17.2,20.6,2015-02-03T07:03,2015-02-03T18:05,0.00,23.2
2015-02-04,24.3,20.5,22.2,2015-02-04T07:02,2015-02-04T18:06,0.00,17.4
2015-02-05,23.5,19.2,22.4,2015-02-05T07:02,2015-02-05T18:07,7.20,25.8
2015-02-06,21.8,16.6,19.2,2015-02-06T07:01,2015-02-06T18:07,0.30,30.7
2015-02-07,20.8,18.3,19.4,2015-02-07T07:01,2015-02-07T18:08,0.50,24.8
2015-02-08,23.5,19.2,21.1,2015-02-08T07:00,2015-02-08T18:09,0.00,16.2
2015-02-09,23.6,19.4,21.2,2015-02-09T07:00,2015-02-09T18:09,13.40,23.5
2015-02-10,22.5,16.1,19.1,2015-02-10T06:59,2015-02-10T18:10,0.10,28.5
2015-02-11,20.8,13.2,17.1,2015-02-11T06:58,2015-02-11T18:11,0.00,21.0
2015-02-12,22.3,16.8,19.1,2015-02-12T06:58,2015-02-12T18:11,0.00,16.6
2015-02-13,22.2,14.4,17.6,2015-02-13T06:57,2015-02-13T18:12,0.00,22.5
2015-02-14,19.1,11.5,15.2,2015-02-14T06:56,2015-02-14T18:13,0.00,25.9
2015-02-15,21.7,11.6,16.8,2015-02-15T06:55,2015-02-15T18:13,0.00,17.3
2015-02-16,22.5,18.0,20.5,2015-02-16T06:55,2015-02-16T18:14,0.00,24.2
2015-02-17,26.8,21.1,23.4,2015-02-17T06:54,2015-02-17T18:15,0.00,22.7
2015-02-18,21.9,13.4,18.8,2015-02-18T06:53,2015-02-18T18:15,11.30,28.6
2015-02-19,14.6,10.2,12.2,2015-02-19T06:52,2015-02-19T18:16,0.00,33.2
2015-02-20,17.5,7.5,12.7,2015-02-20T06:51,2015-02-20T18:16,0.00,29.0
2015-02-21,22.2,16.5,19.8,2015-02-21T06:51,2015-02-21T18:17,0.30,28.5
2015-02-22,25.0,20.6,22.7,2015-02-22T06:50,2015-02-22T18:18,0.30,20.0
2015-02-23,25.7,20.9,23.5,2015-02-23T06:49,2015-02-23T18:18,0.00,13.6
2015-02-24,26.6,20.9,23.2,2015-02-24T06:48,2015-02-24T18:19,0.00,16.2
2015-02-25,26.9,18.1,22.7,2015-02-25T06:47,2015-02-25T18:19,0.00,29.6
2015-02-26,28.4,23.0,25.2,2015-02-26T06:46,2015-02-26T18:20,0.20,30.2
2015-02-27,24.5,21.0,22.8,2015-02-27T06:45,2015-02-27T18:21,4.30,22.2
2015-02-28,24.8,22.6,23.6,2015-02-28T06:44,2015-02-28T18:21,3.80,23.3
2015-03-01,25.8,22.5,23.9,2015-03-01T06:43,2015-03-01T18:22,0.30,25.8
2015-03-02,25.5,22.5,23.8,2015-03-02T06:43,2015-03-02T18:22,0.00,15.6
2015-03-03,25.9,22.1,23.8,2015-03-03T06:42,2015-03-03T18:23,0.00,21.1
2015-03-04,26.4,23.0,24.4,2015-03-04T06:41,2015-03-04T18:23,0.00,21.4
2015-03-05,27.2,23.5,25.0,2015-03-05T06:40,2015-03-05T18:24,0.00,26.5
2015-03-06,27.4,22.5,24.7,2015-03-06T06:39,2015-03-06T18:24,0.00,10.9
2015-03-07,25.0,21.3,22.8,2015-03-07T06:38,2015-03-07T18:25,4.40,23.7
2015-03-08,23.7,22.0,22.7,2015-03-08T06:37,2015-03-08T18:25,1.70,24.8
2015-03-09,25.9,22.5,24.0,2015-03-09T06:36,2015-03-09T18:26,0.40,21.0
2015-03-10,26.5,23.4,24.8,2015-03-10T06:35,2015-03-10T18:26,0.20,23.1
2015-03-11,27.1,23.9,25.1,2015-03-11T06:34,2015-03-11T18:27,0.30,22.2
2015-03-12,26.8,23.5,24.9,2015-03-12T06:33,2015-03-12T18:27,0.10,22.7
2015-03-13,25.7,23.0,23.8,2015-03-13T06:32,2015-03-13T18:28,2.40,27.5
2015-03-14,26.9,23.3,24.9,2015-03-14T06:30,2015-03-14T18:28,0.00,23.3
2015-03-15,27.0,22.2,24.5,2015-03-15T06:29,2015-03-15T18:29,0.00,12.4
2015-03-16,26.6,22.0,24.1,2015-03-16T06:28,2015-03-16T18:29,0.60,17.7
2015-03-17,28.5,21.0,24.7,2015-03-17T06:27,2015-03-17T18:30,0.00,20.7
2015-03-18,27.4,19.6,23.7,2015-03-18T06:26,2015-03-18T18:30,0.00,17.9
2015-03-19,27.4,21.9,24.7,2015-03-19T06:25,2015-03-19T18:31,0.30,19.4
2015-03-20,28.2,21.3,24.9,2015-03-20T06:24,2015-03-20T18:31,0.00,16.8
2015-03-21,28.8,21.5,25.1,2015-03-21T06:23,2015-03-21T18:32,0.00,18.3
2015-03-22,28.9,21.8,25.3,2015-03-22T06:22,2015-03-22T18:32,0.00,18.1
2015-03-23,29.5,21.0,24.9,2015-03-23T06:21,2015-03-23T18:33,0.00,16.1
2015-03-24,27.5,22.0,24.8,2015-03-24T06:20,2015-03-24T18:33,0.30,13.6
2015-03-25,28.1,20.9,25.1,2015-03-25T06:19,2015-03-25T18:34,0.00,13.7
2015-03-26,27.8,24.3,26.0,2015-03-26T06:18,2015-03-26T18:34,0.90,26.0
2015-03-27,30.0,23.0,25.9,2015-03-27T06:17,2015-03-27T18:35,3.60,35.5
2015-03-28,22.7,17.9,20.6,2015-03-28T06:16,2015-03-28T18:35,0.30,28.4
2015-03-29,23.5,16.3,19.7,2015-03-29T06:15,2015-03-29T18:35,0.00,26.3
2015-03-30,24.9,17.6,21.2,2015-03-30T06:14,2015-03-30T18:36,0.00,17.9
2015-03-31,25.8,16.0,21.9,2015-03-31T06:13,2015-03-31T18:36,0.00,17.6
2015-04-01,26.6,19.1,22.9,2015-04-01T06:11,2015-04-01T18:37,0.00,19.0
2015-04-02,26.5,19.7,23.4,2015-04-02T06:10,2015-04-02T18:37,0.00,16.5
2015-04-03,27.0,22.6,24.6,2015-04-03T06:09,2015-04-03T18:38,0.00,19.3
2015-04-04,28.0,22.2,24.9,2015-04-04T06:08,2015-04-04T18:38,0.00,19.6
2015-04-05,27.2,22.6,24.9,2015-04-05T06:07,2015-04-05T18:39,0.00,17.3
2015-04-06,27.5,23.4,25.1,2015-04-06T06:06,2015-04-06T18:39,0.00,20.9
2015-04-07,27.8,23.9,25.5,2015-04-07T06:05,2015-04-07T18:40,0.00,19.4
2015-04-08,27.1,23.7,25.2,2015-04-08T06:04,2015-04-08T18:40,0.00,21.7
2015-04-09,27.5,24.1,25.6,2015-04-09T06:03,2015-04-09T18:40,0.00,21.9
2015-04-10,28.0,24.0,25.8,2015-04-10T06:02,2015-04-10T18:41,0.00,17.8
2015-04-11,28.2,24.5,25.9,2015-04-11T06:01,2015-04-11T18:41,0.10,19.4
2015-04-12,28.0,24.1,26.0,2015-04-12T06:00,2015-04-12T18:42,0.10,19.1
2015-04-13,28.0,24.6,26.0,2015-04-13T05:59,2015-04-13T18:42,0.00,19.9
2015-04-14,28.6,24.6,26.3,2015-04-14T05:58,2015-04-14T18:43,0.00,18.7
2015-04-15,28.6,24.2,26.3,2015-04-15T05:57,2015-04-15T18:43,0.00,19.4
2015-04-16,29.1,24.9,26.6,2015-04-16T05:56,2015-04-16T18:44,0.20,18.1
2015-04-17,29.4,24.6,26.8,2015-04-17T05:56,2015-04-17T18:44,0.00,19.4
2015-04-18,29.9,24.2,27.0,2015-04-18T05:55,2015-04-18T18:45,0.00,18.1
2015-04-19,30.0,25.1,27.3,2015-04-19T05:54,2015-04-19T18:45,0.00,23.8
2015-04-20,30.0,24.8,27.2,2015-04-20T05:53,2015-04-20T18:46,0.00,23.4
2015-04-21,29.5,24.8,26.2,2015-04-21T05:52,2015-04-21T18:46,10.20,9.9
2015-04-22,26.6,23.5,24.8,2015-04-22T05:51,2015-04-22T18:47,16.80,10.6
2015-04-23,28.1,23.2,26.0,2015-04-23T05:50,2015-04-23T18:47,2.70,14.5
2015-04-24,28.9,23.3,25.8,2015-04-24T05:49,2015-04-24T18:48,4.30,12.1
2015-04-25,29.5,24.9,26.9,2015-04-25T05:48,2015-04-25T18:48,0.60,17.8
2015-04-26,32.5,25.0,28.5,2015-04-26T05:47,2015-04-26T18:49,0.10,21.3
2015-04-27,31.2,25.2,27.7,2015-04-27T05:47,2015-04-27T18:49,0.90,17.5
2015-04-28,29.6,23.2,26.1,2015-04-28T05:46,2015-04-28T18:50,19.50,20.8
2015-04-29,27.5,23.0,25.2,2015-04-29T05:45,2015-04-29T18:50,14.40,27.1
2015-04-30,27.1,22.8,25.2,2015-04-30T05:44,2015-04-30T18:51,0.30,20.9
2015-05-01,27.0,20.4,23.5,2015-05-01T05:44,2015-05-01T18:51,0.00,20.4
2015-05-02,25.8,21.4,23.4,2015-05-02T05:43,2015-05-02T18:52,0.00,21.8
2015-05-03,25.6,22.2,23.8,2015-05-03T05:42,2015-05-03T18:52,0.00,22.9
2015-05-04,25.5,22.7,24.2,2015-05-04T05:41,2015-05-04T18:53,0.00,27.2
2015-05-05,25.0,21.9,23.4,2015-05-05T05:41,2015-05-05T18:53,6.70,21.1
2015-05-06,26.4,21.2,23.6,2015-05-06T05:40,2015-05-06T18:54,0.50,15.5
2015-05-07,28.5,21.0,24.7,2015-05-07T05:39,2015-05-07T18:54,1.30,16.1
2015-05-08,28.6,22.8,25.7,2015-05-08T05:39,2015-05-08T18:55,0.30,16.3
2015-05-09,29.2,22.4,26.1,2015-05-09T05:38,2015-05-09T18:56,0.30,16.0
2015-05-10,29.0,24.9,26.8,2015-05-10T05:37,2015-05-10T18:56,0.00,18.7
2015-05-11,28.6,25.0,26.6,2015-05-11T05:37,2015-05-11T18:57,0.60,20.2
2015-05-12,28.5,23.9,26.2,2015-05-12T05:36,2015-05-12T18:57,2.00,18.8
2015-05-13,28.8,25.1,26.6,2015-05-13T05:36,2015-05-13T18:58,0.00,18.4
2015-05-14,29.1,25.5,27.0,2015-05-14T05:35,2015-05-14T18:58,0.00,22.4
2015-05-15,29.0,25.4,27.0,2015-05-15T05:35,2015-05-15T18:59,0.00,20.9
2015-05-16,29.1,25.2,27.0,2015-05-16T05:34,2015-05-16T18:59,0.00,19.5
2015-05-17,28.4,25.4,26.5,2015-05-17T05:34,2015-05-17T19:00,0.30,20.2
2015-05-18,28.8,25.2,26.8,2015-05-18T05:33,2015-05-18T19:00,0.00,19.4
2015-05-19,29.0,24.9,26.7,2015-05-19T05:33,2015-05-19T19:01,0.00,21.1
2015-05-20,30.4,22.2,26.8,2015-05-20T05:32,2015-05-20T19:01,0.20,19.6
2015-05-21,30.9,25.0,27.4,2015-05-21T05:32,2015-05-21T19:02,3.40,17.1
2015-05-22,30.5,25.1,27.5,2015-05-22T05:31,2015-05-22T19:02,5.10,10.8
2015-05-23,29.9,23.8,27.1,2015-05-23T05:31,2015-05-23T19:03,0.00,19.2
2015-05-24,28.9,25.9,27.3,2015-05-24T05:31,2015-05-24T19:03,0.30,23.8
2015-05-25,29.5,25.6,27.4,2015-05-25T05:31,2015-05-25T19:04,0.70,21.8
2015-05-26,29.2,26.1,27.4,2015-05-26T05:30,2015-05-26T19:04,0.00,23.3
2015-05-27,28.2,24.8,26.5,2015-05-27T05:30,2015-05-27T19:05,1.00,24.0
2015-05-28,27.1,24.8,26.0,2015-05-28T05:30,2015-05-28T19:05,0.00,22.5
2015-05-29,28.4,24.8,26.4,2015-05-29T05:29,2015-05-29T19:06,0.00,20.0
2015-05-30,28.8,24.7,26.5,2015-05-30T05:29,2015-05-30T19:06,0.10,15.5
2015-05-31,28.8,24.6,26.7,2015-05-31T05:29,2015-05-31T19:07,0.40,16.3
2015-06-01,29.3,24.0,26.6,2015-06-01T05:29,2015-06-01T19:07,2.20,16.1
2015-06-02,27.9,25.0,26.3,2015-06-02T05:29,2015-06-02T19:08,0.00,12.6
2015-06-03,26.4,24.8,25.5,2015-06-03T05:29,2015-06-03T19:08,13.50,12.7
2015-06-04,28.2,23.9,26.0,2015-06-04T05:28,2015-06-04T19:09,1.80,10.6
2015-06-05,28.4,24.5,26.2,2015-06-05T05:28,2015-06-05T19:09,4.60,19.1
2015-06-06,28.0,24.0,25.8,2015-06-06T05:28,2015-06-06T19:10,6.60,14.2
2015-06-07,28.0,23.4,26.3,2015-06-07T05:28,2015-06-07T19:10,0.20,15.7
2015-06-08,28.7,24.8,26.7,2015-06-08T05:28,2015-06-08T19:10,1.00,15.0
2015-06-09,28.8,24.5,26.8,2015-06-09T05:28,2015-06-09T19:11,2.30,14.3
2015-06-10,29.2,24.1,26.9,2015-06-10T05:28,2015-06-10T19:11,1.80,17.7
2015-06-11,29.3,23.6,26.9,2015-06-11T05:28,2015-06-11T19:11,1.80,16.2
2015-06-12,29.8,26.6,28.0,2015-06-12T05:28,2015-06-12T19:12,0.00,22.7
2015-06-13,29.5,27.0,28.0,2015-06-13T05:28,2015-06-13T19:12,1.50,22.3
2015-06-14,29.2,26.7,27.6,2015-06-14T05:28,2015-06-14T19:13,2.40,21.0
2015-06-15,29.7,25.8,27.6,2015-06-15T05:29,2015-06-15T19:13,1.80,16.2
2015-06-16,30.2,26.5,28.2,2015-06-16T05:29,2015-06-16T19:13,0.00,16.6
2015-06-17,30.2,26.5,28.3,2015-06-17T05:29,2015-06-17T19:13,0.00,15.8
2015-06-18,31.0,26.9,28.8,2015-06-18T05:29,2015-06-18T19:14,0.00,15.4
2015-06-19,31.1,26.1,28.9,2015-06-19T05:29,2015-06-19T19:14,0.50,14.6
2015-06-20,31.2,25.7,28.7,2015-06-20T05:29,2015-06-20T19:14,0.20,17.4
2015-06-21,31.3,26.4,28.9,2015-06-21T05:30,2015-06-21T19:15,0.10,17.7
2015-06-22,30.2,26.4,28.5,2015-06-22T05:30,2015-06-22T19:15,0.50,18.1
2015-06-23,31.1,27.1,29.1,2015-06-23T05:30,2015-06-23T19:15,0.10,18.5
2015-06-24,31.1,27.3,29.1,2015-06-24T05:30,2015-06-24T19:15,0.00,15.2
2015-06-25,30.7,26.6,28.7,2015-06-25T05:31,2015-06-25T19:15,0.00,15.3
2015-06-26,31.0,26.8,28.3,2015-06-26T05:31,2015-06-26T19:15,7.50,13.5
2015-06-27,30.0,26.8,28.3,2015-06-27T05:31,2015-06-27T19:16,3.10,19.4
2015-06-28,31.0,26.5,28.1,2015-06-28T05:31,2015-06-28T19:16,2.40,14.9
2015-06-29,31.5,26.2,28.7,2015-06-29T05:32,2015-06-29T19:16,0.60,16.0
2015-06-30,31.0,25.6,28.1,2015-06-30T05:32,2015-06-30T19:16,1.00,19.7
2015-07-01,31.2,26.4,28.7,2015-07-01T05:32,2015-07-01T19:16,0.20,14.7
2015-07-02,31.5,27.3,29.0,2015-07-02T05:33,2015-07-02T19:16,0.50,15.8
2015-07-03,31.1,26.9,28.3,2015-07-03T05:33,2015-07-03T19:16,2.30,18.3
2015-07-04,30.6,26.9,28.6,2015-07-04T05:34,2015-07-04T19:16,1.40,15.4
2015-07-05,30.9,27.1,29.0,2015-07-05T05:34,2015-07-05T19:16,0.10,15.0
2015-07-06,31.6,26.0,28.7,2015-07-06T05:34,2015-07-06T19:16,0.60,18.9
2015-07-07,30.4,27.1,28.1,2015-07-07T05:35,2015-07-07T19:16,2.60,17.8
2015-07-08,30.4,27.1,28.5,2015-07-08T05:35,2015-07-08T19:15,0.00,20.3
2015-07-09,31.0,26.5,28.7,2015-07-09T05:36,2015-07-09T19:15,0.10,21.3
2015-07-10,31.2,26.6,28.5,2015-07-10T05:36,2015-07-10T19:15,1.00,19.1
2015-07-11,30.9,26.4,28.4,2015-07-11T05:37,2015-07-11T19:15,0.00,17.8
2015-07-12,31.1,25.7,28.2,2015-07-12T05:37,2015-07-12T19:15,0.50,17.3
2015-07-13,31.2,26.1,28.3,2015-07-13T05:37,2015-07-13T19:15,2.20,19.0
2015-07-14,32.0,27.0,28.8,2015-07-14T05:38,2015-07-14T19:14,2.50,16.7
2015-07-15,31.5,26.8,28.4,2015-07-15T05:38,2015-07-15T19:14,3.60,18.8
2015-07-16,30.0,26.4,27.9,2015-07-16T05:39,2015-07-16T19:14,1.10,14.1
2015-07-17,31.0,25.8,28.2,2015-07-17T05:39,2015-07-17T19:14,0.30,16.9
2015-07-18,31.0,26.1,28.5,2015-07-18T05:40,2015-07-18T19:13,0.10,15.3
